;Civil Turbojet/Turbofan Specifications;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;(sorted by engine manufacturer);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1;;2;;3;4;5;6;7;;;;8;9;;;;;;;10;11;;12;;;;;;;;;;;;;;
;Manufacturer;Model;Application(s);Thrust;Thrust;SFC;SFC;Airflow;OPR;FPR;BPR;Thrust;SFC;Cruise;Cruise;TIT;Number;Fan;LPC;HPC;HPT;IPT;LPT;Fan;Length;Width/;Dry;Notes;Refs;;;;;;;;;;;;
;;;;(dry);(wet);(dry);(wet);(static);(static);(static);(static);(cruise);(cruise);Speed;Altitude;;Spools;Stgs;Stgs;Stgs;Stgs;Stgs;Stgs;Diameter;;Diameter;Weight;;1;2;3;4;5;6;7;8;9;10;11;12;
;;;;[lbf];[lbf];[lb/lbf hr];[lb/lbf hr];[lb/s];;;;[lbf];[lb/lbf hr];[M];[ft];[K];;;;;;;;[in];[in];[in];[lb];;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;CFM;CFM56-7B26/2;;;-;;-;;;;;;;;;;2;1;3B;9;1;-;4;61,0;98,9;65,0;5.216;;1;1;1;1;;1;1;;1;1;1;1;
;CFM;CFM56-7B26/B1;;;-;;-;;;;;;;;;;2;1;3B;9;1;-;4;61,0;98,9;65,0;5.216;;1;1;1;1;;1;1;;1;1;1;1;
;CFM;CFM56-7B27;737-600/-800, 737-700/-900 (option);27.300;-;0,380;-;;28,9;;;;;;;;2;1;3B;9;1;-;4;61,0;98,9;65,0;5.216;;1;1;;1;;;;;1;1;1;1;
;CFM;CFM56-7B27/2;;;-;;-;;;;;;;;;;2;1;3B;9;1;-;4;61,0;98,9;65,0;5.216;;1;1;1;1;;1;1;;1;1;1;1;
;CFM;CFM56-7B27/B1;;;-;;-;;;;;;;;;;2;1;3B;9;1;-;4;61,0;98,9;65,0;5.216;;1;1;1;1;;1;1;;1;1;1;1;
;CFM;CFM56-7B27/B3;;;-;;-;;;;;;;;;;2;1;3B;9;1;-;4;61,0;98,9;65,0;5.216;;1;1;1;1;;1;1;;1;1;1;1;
;CFM;CFM56-9;A316/A317 (A31X), BRJ-X, AE-100, N-2130 (not produced);20.000;-;0,380;-;;23,2;;;;;;;;2;1;2B;9;1;-;3;;91,7;56,0;4.252;;1;1;;1;;;;;1;;1;1;
;de Havilland;Ghost 50 Mk.1;Comet 1;5.000;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;de Havilland;Ghost 50 Mk.2;Comet 1A;5.020;-;;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Engine Alliance;GP7168;747-500X/-600X (not produced);68.000;-;;-;2000;42,3;;7,00;;;;;;2;1;3B;9;2;-;4;;169,0;99,0;11.500;Notes;1;;1;1;;1;;;1;;1;1;
;Engine Alliance;GP7172;767-400ERX, (not produced);71.000;-;;-;;;;;;;;;;2;1;3B;9;2;-;4;;;;;;1;;;;;;;;1;;;;
;Engine Alliance;GP7268;(cancelled);68.000;-;;-;;46,0;;8,00;;;;;;2;1;5B;9;2;-;6;;;;;;1;;;1;;1;;;1;;;;
;Engine Alliance;GP7270;A380-861;70.000;-;;-;;45,6;;8,70;12.633;;0,85;35.000;;2;1;5B;9;2;-;6;116,0;187,1;124,0;;;1;;;1;;1;;;1;1;1;;
;Engine Alliance;GP7277;A380-863F;77.000;-;;-;2600;45,6;;8,70;13.700;;0,85;35.000;;2;1;5B;9;2;-;6;116,0;187,1;124,0;13.300;;1;;1;1;;1;;;1;;1;1;
;Garrett;ATF3;Sabreliner 60, HFB 330;4.050;-;0,440;-;140;17,0;;3,00;;;;;;3;1;5;1C;1;3;2;;;;;Notes;;;;;;;;;;;;;
;Garrett;ATF3-6A;Falcon 200;5.200;-;;-;162;21,3;;2,80;;;;;;3;1;5;1C;1;3;2;;102,0;33,6;1.125;;;;;;;;;;;;;;
;Garrett;TFE731-2;Falcon 10, Learjet 31/31A, SA-28T;3.500;-;0,504;-;113;13,0;1,54;2,66;755;0,815;0,80;40.000;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;743;Notes;1;1;1;1;1;1;2;;1;1;1;1;
;Garrett;TFE731-2-2B;Learjet 35/36;3.500;-;0,504;-;113;13,0;1,54;2,66;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;743;Notes;1;1;1;1;1;1;;;1;1;1;1;
;Garrett;TFE731-2-2N;IA 63 NGA;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-2A-2A;K-8E;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-2C;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3;JetStar II;3.700;-;0,511;-;118;14,6;2,80;2,80;817;0,819;0,80;40.000;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;754;;1;1;1;1;1;1;1;;1;1;1;1;
;Garrett;TFE731-3-1D;Sabreliner 65;3.700;-;;-;118;14,6;2,80;2,80;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;754;;1;;1;1;1;1;;;1;1;1;1;
;Garrett;TFE731-3-1G;1124 Westwind;3.700;-;;-;118;14,6;2,80;2,80;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;754;;1;;1;1;1;1;;;1;1;1;1;
;Garrett;TFE731-3-1H;BAe HS 125-600F/-700B;3.700;-;;-;118;14,6;2,80;2,80;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;754;;1;;1;1;1;1;;;1;1;1;1;
;Garrett;TFE731-3-100S;Citation III;3.650;-;;-;118;14,6;2,80;2,80;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;769;;1;;1;1;1;1;;;1;1;1;1;
;Garrett;TFE731-3A-2B;Learjet 55B/55C/55C-LR;3.650;-;0,515;-;118;14,6;2,80;2,80;838;0,823;0,80;40.000;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;775;;1;1;1;1;1;1;2;;1;1;1;1;
;Garrett;TFE731-3A-300G;Astra, Astra SP;3.650;-;;-;118;14,6;2,80;2,80;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;775;;1;;1;1;1;1;;;1;1;1;1;
;Garrett;TFE731-3AR;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3B-100;Citation VI;3.650;-;0,507;-;118;14,4;2,80;2,80;844;0,816;0,80;40.000;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;750;;1;1;1;1;1;1;2;;1;1;1;1;
;Garrett;TFE731-3BR;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3C;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3CR;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3D;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3DR;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-3R;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;49,7;39,4;;;;;;;;;;;;;;;
;Garrett;TFE731-4;Citation VII, Citation IV (not produced);4.080;-;0,517;-;;14,8;;2,40;929;0,796;0,80;40.000;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;822;;1;1;;1;;1;2;;1;1;1;1;
;Garrett;TFE731-5;BAe HS 125-800, Sabreliner 85;4.304;-;0,484;-;143;14,4;3,48;3,65;955;0,802;0,80;40.000;;2;1G;1C;4;1;-;3;29,7;54,7;40,5;852;;1;1;1;1;1;1;1;;1;1;1;1;
;Garrett;TFE731-5A;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;;;;;;;;;;;;;;;;;;
;Garrett;TFE731-5AR;Falcon 900, Falcon 20RE;4.500;-;0,469;-;143;14,6;3,48;3,65;986;0,771;0,80;40.000;;2;1G;1C;4;1;-;3;29,7;80,8;40,5;884;;1;1;1;1;1;1;1;;1;1;1;1;
;Garrett;TFE731-5B;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;;;;;;;;;;;;;;;;;;
;Garrett (Allied-Signal);TFE731-5BR;Falcon 900B, Falcon 20RE, Hawker 800XP;4.750;-;0,470;-;143;15,1;3,48;3,50;1.052;0,756;0,80;40.000;;2;1G;1C;4;1;-;3;29,7;80,8;40,5;899;;1;1;1;1;1;1;2;;1;1;1;1;
;Garrett (Honeywell);TFE731-5BR-1C;Falcon 900C;4.750;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;29,7;80,8;40,5;899;;1;;;;;;;;1;1;1;1;
;Garrett;TFE731-5R;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;;;;;;;;;;;;;;;;;;
;Garrett (AlliedSignal);TFE731-20;Learjet 45;3.500;-;0,441;-;123;21,0;3,70;3,10;876;0,728;0,80;40.000;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;885;;1;1;1;1;1;1;2;;1;1;1;1;
;Garrett (Honeywell);TFE731-20AR;Learjet 40;3.500;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;;;1;;;;;;;;1;1;1;;
;Garrett (Honeywell);TFE731-20BR;Learjet 40XR/45XR;3.500;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;;;1;;;;;;;;1;1;1;;
;Garrett (AlliedSignal);TFE731-20R;;;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;;;;;;;;;;;;;;;
;Garrett (AlliedSignal);TFE731-40;Falcon 50EX, Hawker 450;4.250;-;0,457;-;145;22,0;;2,90;;;;;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;885;;1;1;1;1;;1;;;1;1;1;1;
;Garrett (AlliedSignal);TFE731-40R;G100 (Astra SP), G150 (Astra SPX), IA 63 NGB;4.250;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;;;1;;;;;;;;1;1;1;;
;Garrett (Honeywell);TFE731-40AR-200G;G150;4.420;-;;-;;;;;;;;;;2;1G;1C;4;1;-;3;28,2;51,0;39,4;;;1;;;;;;;;1;1;1;;
;Garrett (AlliedSignal);TFE731-60;Falcon 900EX;5.000;-;0,405;-;187;22,0;;3,90;;;;;;2;1G;1C;4;1;-;3;30,7;72,0;42,4;988;;1;1;1;1;;1;;;1;1;1;1;
;GE;CF6-6;DC-10-10 (option);40.000;-;;-;1343;26,6;1,64;6,20;;;;;;2;1;1B;16;2;-;5;;172,5;92,0;7.350;Notes;1;;1;1;1;1;;;1;;1;1;
;GE;CF6-6D;DC-10-10/-10F/-10F(CF);40.000;-;0,354;-;1303;24,3;;5,72;9.080;0,646;0,80;35.000;;2;1;1B;16;2;-;5;86,4;188.0**;105,0;7.896;Notes;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-6D1;DC-10-10/-10F/-10F(AF);41.500;-;0,350;-;1328;25,2;;5,76;9.220;0,646;0,80;35.000;;2;1;1B;16;2;-;5;86,4;188.0**;105,0;7.896;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-6D1A;DC-10-10/-10F/-10F(AF);41.500;-;0,350;-;1328;25,2;;5,76;9.220;0,646;0,80;35.000;;2;1;1B;16;2;-;5;86,4;188.0**;105,0;7.896;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-6E;DC-10-10/-10F (option);40.600;-;;-;;;;;;;;;;2;1;1B;16;2;-;5;86,4;;;;;;;;;;;;;1;1;;;
;GE;CF6-6F;DC-10-10/-10F (option);42.000;-;;-;;;;;;;;;;2;1;1B;16;2;-;5;86,4;;;;;;;;;;;;;1;1;;;
;GE;CF6-6K;DC-10-10/-10F;41.500;-;0,346;-;;25,0;;;;;;;;2;1;1B;16;2;-;5;86,4;188.0**;105,0;8.176;;1;1;;1;;;;;1;1;1;1;
;GE;CF6-6K2;DC-10-10/-10F (option);41.500;-;0,346;-;;25,0;;;;;;;;2;1;1B;16;2;-;5;86,4;188.0**;105,0;8.176;;1;1;;1;;;;;1;1;1;1;
;GE;CF6-45A;747-100SR/-100SR(SF);46.500;-;;-;1393;26,3;;4,64;11.250;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;188.0**;105,0;8.768;;1;;1;1;;1;1;;1;1;1;1;
;GE;CF6-45A2;747-100SR/-100SR(SF);46.500;-;;-;1393;26,3;;4,64;11.250;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;188.0**;105,0;8.768;;1;;1;1;;1;1;;1;1;1;1;
;GE;CF6-45B;747-100SR/-100SR(SF);46.500;-;;-;1393;26,3;;4,64;11.250;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;188.0**;105,0;8.768;;1;;1;1;;1;1;;1;1;1;1;
;GE;CF6-45B2;747-100SR/-100SR(SF), A300B10 (A310) (candidate engine);46.500;-;;-;1393;26,3;;4,64;11.250;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;188.0**;105,0;8.768;;1;;1;1;;1;1;;1;1;1;1;
;GE;CF6-50;DC-10-30/-30F;49.000;-;;-;;;;;;0,645;0,80;35.000;;2;1;3B;14;2;-;4;92,0;;;8.100;;1;;;;;;1;;1;1;;1;
;GE;CF6-50A;DC-10-30/-30F, A300B1, A300B2-1A;49.000;-;0,389;-;1444;28,6;1,69;4,40;;0,654;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;92,0;8.201;Notes;1;1;1;1;1;1;1;;1;1;1;1;
;GE;CF6-50B;;49.000;-;0,389;-;1444;28,6;1,69;4,40;;0,654;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;92,0;8.201;;1;1;1;1;1;1;1;;1;1;1;1;
;GE;CF6-50C;A300B1, A300B2-1C/-101, A300B4-2C/-203, DC-10-30/-30CF/-30F;51.000;-;0,394;-;1451;29,3;;4,26;11.100;0,657;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.721;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50C1;DC-10-30, A300B2-202, A300B4-102;52.500;-;0,371;-;1470;30,1;;4,24;11.555;0,657;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.721;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50C2;A300B2-203, A300B4-103/-103F/-2C/-203/-203F, A300C4-203, A300F4-203, DC-10-30/-30F/-30F(CF), A300B1 (option);52.500;-;0,371;-;1476;30,4;;4,31;11.555;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.731;Notes;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50C2B;DC-10-30/-30ER;54.000;-;0,385;-;1504;31,1;;4,25;11.555;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.731;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50C2F;DC-10-15;46.500;-;;-;1393;26,3;;4,64;11.555;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.731;;1;;1;;;;;;1;1;1;1;
;GE;CF6-50C2R;A300B2-1C/-101, A300B2K-3C, A300B4-2C, DC-10-30;51.500;-;0,368;-;;29,2;;;;;;;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.731;;1;1;;1;;1;1;;1;1;1;1;
;GE;CF6-50D;DC-10-10;51.000;;;;;;;;;;;;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.325;;;;;;;;;;1;1;1;1;
;GE;CF6-50D1;(see military turbofan specifications);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;GE;CF6-50E;747-200B;52.500;-;0,376;-;1470;30,1;;4,24;11.555;0,657;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.490;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50E1;747-200B;52.500;-;0,371;-;1470;30,1;;4,24;11.555;0,657;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.490;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50E2;747-200B/-200B(M)/-200B(SF)/-200C(M)/-200F/-300/-300(M)/-300(SF);52.500;-;0,371;-;1476;30,4;;4,31;11.555;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.768;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-50E2B;747-200/-300 (option);54.000;-;0,375;-;1504;30,9;;4,24;11.730;0,630;0,80;35.000;;2;1;3B;14;2;-;4;86,4;183.0**;105,0;8.768;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80A;767-200/-200ER/-200PC;48.000;-;0,344;-;1435;27,3;;4,66;11.045;0,623;0,80;35.000;;2;1;3B;14;2;-;4;86,4;157,4;98,0;8.496;Notes;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80A1;767-200/-200ER (option);48.000;-;0,344;-;1435;27,3;;4,66;11.045;0,623;0,80;35.000;;2;1;3B;14;2;-;4;86,4;157,4;98,0;8.420;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80A2;767-200/-200ER/-300;50.000;-;0,349;-;1460;28,4;1,70;4,59;11.045;0,623;0,80;35.000;;2;1;3B;14;2;-;4;86,4;157,4;98,0;8.496;;1;1;1;1;1;1;1;;1;1;1;1;
;GE;CF6-80A3;A310-203/-203F;50.000;-;0,357;-;1460;28,4;1,70;4,59;11.045;0,623;0,80;35.000;;2;1;3B;14;2;-;4;86,4;157,4;98,0;8.420;;1;1;1;1;1;1;1;;1;1;1;1;
;GE;CF6-80C2;767-200ER/-300 (option);52.500;-;0,329;-;1769;30,4;;5,20;11.330;;0,85;35.000;;2;1;4B;14;2;-;5;93,0;160,9;;9.135;Notes;1;1;1;1;;1;2;;1;1;1;1;
;GE;CF6-80C2A1;A300B4-601;59.000;-;0,334;-;1754;30,4;;5,15;11.810;0,576;0,80;35.000;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.360;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80C2A2;A310-204/-304/-304ET/-304F;52.460;-;0,317;-;1769;30,4;1,66;5,05;11.330;0,578;0,80;35.000;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.360;;1;1;1;1;1;1;1;;1;1;1;1;
;GE;CF6-80C2A3;A300B4-603, MD-11 (option);58.950;-;0,329;-;1769;30,4;1,73;5,05;11.340;0,576;0,80;35.000;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.360;;1;1;1;1;1;1;1;;1;1;1;1;
;GE;CF6-80C2A5;A300B4-605R, A300C4-605R, A300F4-605R;60.100;-;0,340;-;;31,5;;5,05;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.389;;1;1;;1;;1;;;1;1;1;1;
;GE;CF6-80C2A5F;A300B4-605R, A300C4-605R, A300F4-605R;60.100;-;0,340;-;;31,5;;5,05;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.389;;1;1;;1;;1;;;1;1;1;1;
;GE;CF6-80C2A6;;64.000;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;;;;;;1;;;;;;;;1;;;;
;GE;CF6-80C2A6F;;63.000;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;;;;;;1;;;;;;;;1;;;;
;GE;CF6-80C2A7;A310-308, A310-308ET (option);59.000;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.389;;1;1;1;1;;1;;;1;1;1;1;
;GE;CF6-80C2A8;A300B4-608ST, A310-308/-308ET;59.000;-;0,344;-;1769;30,4;;5,05;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.389;;1;1;1;1;;1;;;1;1;1;1;
;GE;CF6-80C2B1;747-300/-300(M);56.700;-;0,323;-;1710;30,4;;5,19;12.820;0,576;0,80;35.000;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.388;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80C2B1F;747-400/-400D/-400ER/-400(M)/-400F;57.160;-;0,316;-;1764;30,4;;5,15;12.820;0,564;0,80;35.000;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.499;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80C2B1F2;747-400/-400D/-400ER/-400(M)/-400F;57.900;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.499;;1;;;;;;;;1;1;1;1;
;GE;CF6-80C2B2;767-200ER/-300/-300ER, 737-200 (option);51.590;-;0,318;-;1650;30,4;;5,31;12.000;0,576;0,80;35.000;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.388;;1;1;1;1;;1;1;;1;1;1;1;
;GE;CF6-80C2B2F;767-200/-200ER/-300, 767-300ER (option);52.010;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.499;;1;;;;;;;;1;1;1;1;
;GE;CF6-80C2B2F2;767-200/-200ER/-300, 767-300ER (option);;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.499;;1;;;;;;;;1;1;1;1;
;GE;CF6-80C2B3;747-300/-400 (option);52.010;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.388;;;;;;;;;;1;1;1;1;
;GE;CF6-80C2B3F;747-300/-400 (option);52.010;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.499;;1;;;;;;;;1;1;1;1;
;GE;CF6-80C2B4;767-200ER/-300/-300ER;57.180;-;0,326;-;;29,9;;5,15;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.399;;1;1;;1;;1;;;1;1;1;1;
;GE;CF6-80C2B4F;767-200ER/-300/-300ER;57.280;-;0,317;-;;29,9;;5,14;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.760;;1;1;;1;;1;;;1;1;1;1;
;GE;CF6-80C2B5F;747-400/-400ER/-400F/-400FER;62.100;-;0,323;-;;31,4;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.760;;1;1;;1;;;;;1;1;1;1;
;GE;CF6-80C2B6;767-300/-300ER, 767-200ER (option), An-218-200/-300 (proposed);60.070;-;0,334;-;;31,1;;5,06;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.670;;1;1;;1;;1;;;1;1;1;1;
;GE;CF6-80C2B6F;767-300ER, 767-200ER (option);60.030;-;0,323;-;;31,4;;5,06;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.760;;1;1;;1;;1;;;1;1;1;1;
;GE;CF6-80C2B6FA;767-200ER;60.030;-;0,323;-;;31,4;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.760;;1;1;;1;;;;;1;1;1;1;
;GE;CF6-80C2B7F;767-300ER/-300F, 767-200ER (option);62.100;-;0,323;-;;31,4;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.760;;1;1;;1;;;;;1;1;1;1;
;GE;CF6-80C2B8F;767-400ER/-400FER;63.500;-;;-;;31,4;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.970;;1;;;1;;;;;1;1;1;1;
;GE;CF6-80C2B9F;747-400XQLR/-XQLRF;63.300;-;;-;;31,4;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;;;1;;;1;;;;;1;1;1;;
;GE;CF6-80C2B10F;747-XQLRF;;-;;-;;31,4;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;;;1;;;1;;;;;1;1;1;;
;GE;CF6-80C2D1F;MD-11/-11F/-11F(AF)/-11F(C);60.690;-;0,322;-;;31,8;;5,03;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;9.850;;1;;;1;;;;;1;1;1;1;
;GE;CF6-80C2G2;767-400ERX, 747-400X (not produced);;-;;-;;;;;;;;;;2;1;4B;14;2;-;5;93,0;160,9;106,0;;Notes;;;;;;;;;1;1;1;;
;GE;CF6-80C2L1F;(see military turbofan specifications);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;GE;CF6-80E1;A330-200/-300 (option);65.500;-;0,329;-;1913;32,0;;5,30;;;;;;2;1;4B;14;2;-;4;;164,3;114,0;11.162;Notes;1;1;1;1;;1;;;1;1;1;1;
;GE;CF6-80E1A1;A330-200/-300 (option);65.500;-;0,329;-;1913;32,0;;5,30;;;;;;2;1;4B;14;2;-;5;;164,3;114,0;11.162;;1;1;1;1;;1;;;1;1;1;1;
;GE;CF6-80E1A2;A330-201;67.500;-;0,332;-;1926;32,6;;5,30;;;;;;2;1;4B;14;2;-;5;;164,3;114,0;11.162;;1;1;1;1;;1;;;1;1;1;1;
;GE;CF6-80E1A3;A330-203;68.240;-;;-;;33,7;;5,00;;;;;;2;1;4B;14;2;-;5;;171,0;114,0;10.726;Notes;1;;;1;;1;;;1;1;1;1;
;GE;CF6-80E1A4;A330-202;66.870;-;0,338;-;;33,7;;5,00;;;;;;2;1;4B;14;2;-;5;;171,0;114,0;10.726;;1;1;;1;;1;;;1;1;1;1;
;GE;CF34-1A;Challenger 601-1A;8.650;-;0,360;-;;;;6,20;;;;;;2;1;-;14;2;-;4;44,0;103,0;49,0;1.625;;1;1;;;;1;;;1;1;1;1;
;GE;CF34-3A;Challenger 601-3A;9.220;-;0,357;-;332;21,0;;6,30;;;;;;2;1;-;14;2;-;4;44,0;103,0;49,0;1.625;Notes;1;1;1;1;1;1;;;1;1;1;1;
;GE;CF34-3A1;CRJ100/200;9.220;-;0,357;-;332;21,0;;6,30;;;;;;2;1;-;14;2;-;4;44,0;103,0;49,0;1.655;Notes;1;1;1;1;1;1;;;1;1;1;1;
;GE;CF34-3B;CRJ100/200, Challenger 604, Challenger 800;9.220;-;0,346;-;;21,0;;6,30;;;;;;2;1;-;14;2;-;4;44,0;103,0;49,0;1.670;;1;1;;1;1;;;;1;1;1;1;
;GE;CF34-3B1;CRJ100/200/200ER/200LR, Challenger 604, Challenger 800;9.220;-;0,346;-;;21,0;;6,30;;;;;;2;1;-;14;2;-;4;44,0;103,0;49,0;1.670;;1;1;;1;1;;;;1;1;1;1;
;GE;CF34-8C1;CRJ700-701/-701ER;13.790;-;0,370;-;;27,0;;4,90;;;;;;2;1;-;10;2;-;4;46,2;128,0;52,0;2.350;Notes;1;1;;;;;;;1;1;1;1;
;GE;CF34-8C5;CRJ700-705/-705ER, CRJ900/900ER;14.500;-;0,390;-;;;;4,90;;;;;;2;1;-;10;2;-;4;46,2;128,0;52,0;2.470;Notes;1;1;;;;;;;1;1;1;1;
;GE;CF34-8C5A1;;;-;;-;;;;;;;;;;2;1;-;10;2;-;4;46,2;128,0;52,0;2.470;;1;1;;;;;;;1;1;1;1;
;GE;CF34-8C5A2;;;-;;-;;;;;;;;;;2;1;-;10;2;-;4;46,2;128,0;52,0;2.470;;1;1;;;;;;;1;1;1;1;
;GE;CF34-8C5A3;;;-;;-;;;;;;;;;;2;1;-;10;2;-;4;46,2;128,0;52,0;2.470;;1;1;;;;;;;1;1;1;1;
